from_npi,to_npi,patient_count,transaction_count,average_day_wait,std_day_wait
1053306175,1316043524,63,82,39.159,47.009
1053350074,1316043524,72,94,25.628,38.757
1083737589,1316043524,212,279,43.728,48.908
1083614044,1316043524,79,100,36.74,37.572
1053864611,1316043524,64,73,47.068,61.676
1073524906,1316043524,109,124,42.879,62.002
1073566626,1316043524,72,73,21.863,50.142
1043522311,1316367964,113,127,17.236,41.318
1083665962,1316367964,122,263,5.875,28.09
1073537072,1316367964,63,86,0.256,2.372
1073557831,1316367964,69,77,25.429,53.819
1073516001,1316900806,21,71,13.465,31.562
1053366369,1326030156,126,134,46.216,66.026
1083737589,1326057001,63,89,38.348,40.397
1063739480,1326103706,47,52,46.404,37.752
1043484447,1326130642,107,149,22.235,38.93
1043475288,1326130642,43,65,32.092,47.11
1083606248,1326130642,24,54,35.944,55.397
1083668594,1326130642,29,51,31.549,30.545
1073566212,1326130642,80,115,32.826,44.431
1063457315,1326142878,64,64,3.016,23.375
1073590329,1326217852,90,95,32.705,49.807
1083710172,1336104280,202,212,13.684,42.198
1063965168,1336119627,285,289,7.886,9.158
1073549176,1336121821,470,1498,0.0,0.0
1053337717,1336154202,421,563,33.817,39.724
1043481369,1336154202,50,51,32.294,47.622
1043522311,1336154202,94,96,38.51,45.846
1083659163,1336154202,93,196,27.128,30.169
1073873972,1336154202,123,131,30.58,41.361
1083608459,1336154202,52,70,47.686,43.769
1073557831,1336154202,124,131,39.29,48.417
1073559753,1336154202,85,87,35.011,38.825
1063673622,1336154202,95,98,32.286,37.998
1063671832,1336154202,41,60,36.1,39.91
1063739480,1336154202,151,171,29.053,38.262
1073603411,1336502111,161,170,7.747,21.62
1053366369,1346264975,174,195,33.923,62.156
1053729327,1346562048,52,54,49.778,82.418
1043621683,1346573540,97,110,0.0,0.0
1073905774,1346573540,191,497,0.608,6.183
1053638148,1356348684,55,59,48.0,47.985
1083776744,1356405278,137,304,0.313,4.152
1063506921,1356561856,646,2858,0.968,9.051
1073557831,1356561856,225,239,24.766,44.093
1053337717,1356561856,73,82,49.427,54.567
1073505830,1366554180,66,504,0.883,6.222
1083035489,1366644361,99,108,0.0,0.0
1063487536,1366644361,73,82,0.0,0.0
1063407534,1366870032,251,316,47.554,61.685
1063415131,1366870032,154,224,31.0,39.562
1073516001,1366870032,122,186,30.586,40.679
1073603411,1366870032,35,51,42.098,65.63
1043522311,1366870032,197,208,11.678,35.625
1083610547,1366870032,44,66,30.333,34.57
1073773982,1366872053,163,166,43.97,69.529
1073779930,1366872053,150,242,3.364,21.135
1083601397,1366872053,60,87,43.655,49.465
1043453632,1366872053,116,147,27.265,51.597
1053468926,1366872053,43,61,27.59,37.98
1053638148,1366872053,299,416,13.224,37.267
1053350215,1366872053,33,55,41.764,45.99
1053308502,1366872053,163,207,45.628,56.659
1063449031,1366872053,91,103,43.602,60.154
1063864775,1366872053,316,692,3.663,17.646
1053406405,1366895716,51,76,14.816,35.649
1053337717,1366895716,214,245,19.8,42.78
1043481369,1366895716,64,84,25.429,63.204
1043522311,1366895716,198,208,27.26,56.587
1083905822,1366895716,69,92,13.239,29.458
1083865976,1366895716,51,51,15.784,28.949
1083665962,1366895716,47,61,20.082,42.096
1083715031,1366895716,54,55,30.582,53.089
1073873972,1366895716,63,66,32.652,63.471
1073559753,1366895716,48,52,45.808,71.233
1073557831,1366895716,175,186,23.22,48.145
1063739480,1366895716,165,225,14.933,34.675
1063671832,1366895716,71,155,12.665,25.639
1063673622,1366895716,70,74,31.27,54.699
1073576104,1386699148,37,76,24.776,36.063
1073594099,1396160768,384,686,2.945,23.59
1063502037,1396704094,42,70,20.343,43.975
1063506921,1396704094,50,82,19.695,27.047
1063835320,1396704094,17,94,0.0,0.0
1083601397,1396704094,54,110,11.855,36.214
1043484447,1396704094,31,57,14.439,38.538
1053308502,1396704094,113,179,17.693,42.092
1073506408,1396738720,283,642,0.0,0.0
1063837854,1396767430,56,276,0.0,0.0
1083609481,1396767430,43,66,42.288,47.411
1083601397,1396882205,132,210,38.052,51.521
1083614044,1396882205,55,91,32.857,35.383
1083606248,1396882205,102,165,40.418,46.074
1073921011,1396882205,105,105,3.067,24.847
1073912168,1396882205,97,98,4.48,4.941
1083033476,1396882205,83,85,3.435,6.496
1083033609,1396882205,59,60,10.333,25.39
1073791612,1396882205,152,152,11.73,30.613
1073777470,1396882205,64,117,1.786,4.747
1073741211,1396882205,68,78,47.987,58.092
1073797502,1396882205,136,203,15.049,34.453
1073808747,1396882205,49,56,2.536,6.525
1083648604,1396882205,25,81,0.185,1.236
1083660518,1396882205,36,63,34.492,30.288
1083737589,1396882205,129,187,47.406,52.742
1083701106,1396882205,26,50,32.44,53.88
1083712939,1396882205,316,748,2.14,10.172
1083706402,1396882205,139,237,1.004,12.353
1083713424,1396882205,355,981,2.286,10.38
1083687305,1396882205,42,62,42.306,46.194
1053349100,1396882205,253,257,5.101,16.626
1053303248,1396882205,44,75,46.973,48.292
1043755986,1396882205,124,125,2.552,5.5
1053306175,1396882205,40,63,37.238,38.896
1053308502,1396882205,341,458,47.155,57.934
1053343251,1396882205,530,550,2.807,12.926
1053322818,1396882205,34,143,0.811,4.397
1053453795,1396882205,48,54,46.037,64.029
1053452482,1396882205,153,154,5.942,8.71
1053425181,1396882205,51,89,37.787,49.694
1053421941,1396882205,74,110,46.073,42.926
1053468926,1396882205,183,614,0.977,9.926
1053631705,1396882205,353,804,0.468,6.064
1053639195,1396882205,139,147,3.272,11.549
1053559187,1396882205,90,91,14.418,44.528
1053521997,1396882205,164,169,2.272,6.461
1053495168,1396882205,61,245,0.098,0.799
1043629561,1396882205,250,340,1.882,15.823
1043451073,1396882205,200,439,1.932,12.144
1043453632,1396882205,131,248,13.121,38.535
1043475288,1396882205,94,108,25.481,44.967
1043411564,1396882205,66,67,4.657,7.001
1043394166,1396882205,275,821,1.11,12.255
1083890941,1396882205,142,143,1.559,4.173
1083841993,1396882205,148,196,10.474,20.088
1083859730,1396882205,279,795,1.039,9.82
1083871164,1396882205,199,299,9.973,20.75
1083796320,1396882205,165,171,7.345,21.274
1083798193,1396882205,200,342,2.88,6.842
1063864775,1396882205,84,107,41.579,45.572
1063704773,1396882205,130,131,1.611,4.584
1073505830,1396882205,100,159,38.975,52.107
1073050209,1396882205,115,115,4.8,15.705
1073065702,1396882205,137,142,6.838,6.787
1073516001,1396882205,74,143,34.231,38.038
1073549176,1396882205,103,155,38.942,49.553
1073612412,1396882205,195,200,3.505,8.116
1073607784,1396882205,264,279,6.581,19.97
1073627170,1396882205,161,173,4.098,23.212
1073633780,1396882205,54,91,37.593,41.912
1073606000,1396882205,424,535,41.007,51.226
1073605499,1396882205,544,1063,9.201,28.238
1073600102,1396882205,52,53,13.34,41.634
1073603411,1396882205,97,111,44.874,59.21
1073697181,1396882205,302,313,4.53,10.43
1073591467,1396882205,35,55,25.2,43.666
1073553608,1396882205,52,55,49.109,55.627
1063415131,1396882205,47,80,35.088,52.76
1063407351,1396882205,36,68,41.176,50.336
1063403434,1396882205,32,58,27.224,39.367
1053719682,1396882205,35,85,26.682,41.688
1063449031,1396882205,266,315,45.327,62.577
1063452902,1396882205,33,64,31.469,40.949
1063452399,1396882205,39,64,32.328,39.92
1063445641,1396882205,53,53,29.358,47.589
1063462315,1396882205,119,130,25.715,48.723
1063506921,1396882205,86,176,26.955,34.368
1063596161,1396882205,119,120,2.675,10.238
1063665198,1396882205,107,108,3.509,20.059
1063525665,1396882205,78,94,49.904,56.448
1063506921,1407873680,26,52,31.0,36.99
1063416592,1417170341,25,69,0.0,0.0
1053366369,1417938846,379,425,21.584,51.401
1053679951,1417983099,106,111,30.919,61.548
1063415131,1417983099,42,61,36.115,38.491
1063467876,1417983099,38,56,38.446,41.886
1073557831,1417983099,181,188,34.128,52.859
1073591467,1417983099,86,177,11.373,22.956
1073505830,1417983099,190,310,30.69,49.69
1063671832,1417983099,268,731,0.679,9.263
1063739480,1417983099,54,62,42.565,58.24
1083905822,1417983099,63,78,32.179,46.447
1043522311,1417983099,223,231,45.879,63.292
1083865976,1417983099,70,72,44.347,68.133
1043671647,1417983099,51,51,22.078,55.544
1053335984,1417983099,56,59,29.593,67.315
1053337717,1417983099,111,119,46.487,65.052
1053406405,1417983099,77,100,37.19,50.384
1053519785,1417983099,117,128,33.836,56.052
1053608364,1417983099,82,106,28.094,47.961
1083606248,1417983099,176,290,31.397,50.188
1073775706,1417983099,275,473,1.48,15.952
1073773982,1417983099,309,323,35.96,61.156
1073733093,1417983099,270,416,1.469,12.818
1083715031,1417983099,115,117,16.53,37.163
1083686513,1417983099,144,147,39.415,67.789
1053753541,1417999699,125,159,0.0,0.0
1053303214,1427017987,117,126,4.786,21.524
1073505830,1427132125,19,60,26.417,43.838
1063506921,1427132125,19,58,18.052,23.046
1053337717,1427132125,63,78,49.91,59.588
1053317685,1427132125,46,73,40.836,51.249
1053414581,1427132125,60,74,49.77,61.05
1053519785,1427132125,42,50,39.58,48.327
1073773982,1427132125,69,73,48.726,56.296
1073796470,1427152073,175,176,0.0,0.0
1083665962,1427152073,54,56,3.571,19.323
1083606248,1427304617,46,144,13.556,12.375
1073557831,1437194263,75,83,47.928,53.144
1073727301,1437194263,55,79,35.19,35.021
1053719682,1437194669,54,94,30.617,40.039
1053729327,1437194669,29,50,31.4,36.723
1053760595,1437194669,70,70,12.986,31.472
1053768218,1437194669,45,57,2.123,10.874
1053663716,1437194669,137,307,1.326,12.608
1063403434,1437194669,103,183,24.727,35.185
1063415131,1437194669,65,100,29.48,33.582
1063452902,1437194669,141,302,22.364,32.834
1063452399,1437194669,126,228,22.873,33.718
1063467876,1437194669,45,70,36.129,41.085
1063457315,1437194669,296,364,16.827,37.109
1063458255,1437194669,183,467,0.694,4.975
1063525665,1437194669,113,161,45.335,58.054
1063528651,1437194669,77,98,43.337,48.316
1063506921,1437194669,58,91,30.725,43.583
1063485373,1437194669,213,224,0.0,0.0
1073505830,1437194669,350,1066,12.347,29.806
1073516001,1437194669,67,96,34.469,47.957
1073516340,1437194669,257,467,6.672,21.962
1073549176,1437194669,98,155,36.652,51.956
1073537072,1437194669,86,105,6.895,30.137
1063956589,1437194669,106,108,24.065,43.25
1063864775,1437194669,64,86,42.023,56.027
1063965168,1437194669,311,327,26.242,42.227
1063671832,1437194669,65,102,19.049,33.885
1073581922,1437194669,139,335,3.003,17.459
1073583449,1437194669,42,64,43.75,48.684
1073580338,1437194669,41,60,34.267,37.087
1073576104,1437194669,61,99,29.707,36.496
1073591467,1437194669,189,498,2.825,15.278
1073556023,1437194669,104,225,0.591,4.723
1073566626,1437194669,76,78,24.397,49.53
1073566212,1437194669,89,110,47.491,54.846
1073633780,1437194669,53,82,49.39,54.463
1073603411,1437194669,68,87,46.103,54.092
1073605499,1437194669,45,75,41.893,51.129
1073796470,1437194669,145,146,13.247,42.215
1073733093,1437194669,188,283,16.403,45.762
1073742250,1437194669,116,159,47.623,55.75
1073773982,1437194669,1324,1492,20.153,44.629
1083614044,1437194669,93,127,39.795,43.817
1083616387,1437194669,69,98,8.857,26.024
1083611651,1437194669,96,100,10.82,25.658
1083606248,1437194669,400,732,18.186,37.565
1083601397,1437194669,66,93,38.237,48.126
1083659163,1437194669,61,97,42.505,44.939
1083660518,1437194669,69,102,48.559,55.93
1083712939,1437194669,27,64,20.922,25.878
1083737589,1437194669,283,433,40.515,47.201
1083687305,1437194669,459,1953,0.853,6.879
1083686513,1437194669,447,474,20.848,48.478
1053309492,1437194669,175,272,30.188,49.206
1053306175,1437194669,101,164,34.543,41.636
1053303248,1437194669,39,51,45.98,42.492
1053303214,1437194669,183,237,42.101,54.524
1053335984,1437194669,151,153,24.654,46.889
1053314963,1437194669,722,1184,0.066,1.479
1053317685,1437194669,265,353,41.827,51.98
1053329433,1437194669,60,98,33.01,56.478
1053350215,1437194669,238,361,42.875,46.096
1053350074,1437194669,69,93,26.978,34.546
1053366369,1437194669,1056,1232,24.998,47.497
1053453795,1437194669,401,787,12.934,36.623
1053425181,1437194669,124,189,35.153,42.843
1053421941,1437194669,54,95,46.547,52.441
1053387977,1437194669,24,55,26.327,25.639
1053414581,1437194669,666,820,41.115,48.967
1053631705,1437194669,43,61,43.934,54.606
1053638148,1437194669,119,134,38.858,57.794
1053608364,1437194669,105,107,49.514,62.494
1043576689,1437194669,97,98,28.071,49.077
1043525173,1437194669,238,482,0.687,11.49
1043475288,1437194669,41,51,46.863,56.196
1043453632,1437194669,48,58,45.19,59.275
1043522311,1437194669,403,410,44.798,54.276
1043484447,1437194669,106,142,40.331,54.572
1043367931,1437194669,121,146,34.63,55.675
1083687305,1437223302,54,70,43.286,48.839
1053453795,1437223302,136,152,44.52,67.5
1053414581,1437223302,235,345,23.165,58.6
1043663719,1437223302,50,50,0.0,0.0
1063956589,1437223302,206,210,0.0,0.0
1053453795,1437307535,67,117,24.12,45.793
1053366369,1437307535,152,185,33.027,53.398
1053638148,1437429552,79,82,21.963,53.664
1063956589,1447571658,178,181,2.365,14.592
1063739480,1447571658,72,79,24.911,42.173
1083687305,1447571658,280,534,19.464,33.83
1083712939,1447571658,15,50,10.66,7.932
1083715031,1447571658,59,59,26.898,64.074
1053453795,1447571658,571,850,4.338,19.957
1053366369,1447571658,1523,1838,8.56,28.941
1053317685,1447571658,221,278,42.385,57.761
1043663719,1447571658,50,50,0.76,1.697
1053864611,1447639398,65,77,35.948,46.178
1063415131,1447688775,59,63,46.286,54.623
1043522311,1447688775,59,64,32.922,51.939
1063462711,1457323164,125,134,0.0,0.0
1053566695,1457323164,58,65,0.0,0.0
1083609481,1457346702,255,680,0.0,0.0
1073505830,1457441958,23,150,2.247,25.649
1083710172,1457473290,69,72,49.625,73.564
1073566212,1457473290,52,64,49.141,53.045
1083881064,1457640674,110,227,4.3,32.007
1083610547,1457651911,136,894,0.0,0.0
1063956589,1457745317,49,51,12.784,38.935
1053453795,1457745317,73,90,30.078,62.371
1053366369,1457745317,129,141,45.177,66.527
1063829323,1457760837,108,116,0.0,0.0
1073741211,1457760837,141,163,22.595,51.007
1063457315,1457892614,333,430,0.388,6.864
1063415131,1467460725,121,162,18.988,46.042
1063449627,1467460725,144,146,32.863,49.589
1073566212,1467460725,371,506,46.37,61.769
1073594099,1467460725,275,456,25.368,53.361
1073516001,1467460725,163,280,11.532,39.382
1043484447,1467460725,393,590,32.375,51.767
1043480676,1467460725,61,74,31.932,62.21
1043475288,1467460725,200,268,42.351,56.627
1043565617,1467460725,35,50,15.64,34.6
1083737589,1467460725,37,50,40.48,46.665
1083606248,1467460725,180,279,35.706,41.85
1083601397,1467460725,78,107,48.991,57.701
1073905774,1467460725,102,145,40.8,57.803
1073557831,1467475871,60,66,14.727,32.97
1083665962,1467598870,62,80,34.6,35.026
1053453795,1467598870,56,59,27.525,42.124
1053414581,1467598870,107,132,45.614,50.259
1053337717,1467598870,48,54,38.13,55.144
1053366369,1467598870,86,93,33.581,51.829
1043522311,1467687822,56,60,48.433,72.536
1053350074,1467696351,24,82,8.293,9.178
1053366369,1467763458,96,104,39.298,55.191
1053425181,1477873610,61,73,47.986,54.261
1073773982,1477873610,113,117,40.12,62.741
1053679951,1477873610,52,53,49.811,53.619
1043522311,1477962223,135,139,18.05,53.903
1083028286,1477962223,113,117,1.59,9.331
1073557831,1477962223,217,237,31.338,59.916
1063502037,1487604609,87,102,48.843,59.469
1053864611,1487604609,46,56,48.429,64.772
1073524906,1487604609,111,148,39.378,42.684
1073566626,1487604609,56,56,42.625,46.912
1073583449,1487604609,45,75,31.707,46.295
1083640221,1487604609,93,169,0.0,0.0
1083655518,1487604609,102,137,46.387,56.504
1083737589,1487604609,894,2861,0.13,3.062
1083614044,1487604609,157,235,40.613,48.824
1073728143,1487604609,312,469,0.0,0.0
1083816813,1487604609,702,1923,0.151,2.126
1053382648,1487604609,43,59,35.525,48.282
1053350074,1487604609,79,169,17.728,31.536
1053309492,1487604609,370,948,1.341,11.591
1053306175,1487604609,106,182,32.56,39.955
1053453795,1487654927,279,356,19.98,47.627
1053366369,1487654927,462,560,27.163,52.255
1053337717,1487654927,106,123,30.528,51.779
1043522311,1487654927,142,150,30.12,55.551
1073873972,1487654927,54,59,31.864,55.787
1083665962,1487654927,77,94,27.053,48.654
1083687305,1487654927,52,70,34.829,46.571
1073557831,1487654927,89,91,35.868,66.402
1063739480,1487654927,69,79,34.013,49.755
1063673622,1487654927,53,54,46.426,64.838
1043522311,1497028757,70,71,41.887,56.898
1053337717,1497028757,65,72,33.458,50.039
1053519785,1497028757,67,72,29.056,34.2
1053608364,1497028757,73,78,34.833,59.877
1053468926,1497725873,41,56,35.839,50.223
1053638148,1497725873,299,387,31.842,57.19
1073606000,1497791420,203,222,14.162,48.353
1063449627,1497791420,118,118,11.763,33.328
1063506921,1497791420,66,73,36.342,42.666
1083710172,1497791420,208,214,11.103,43.747
1073557831,1497827364,269,304,14.49,39.99
1073559753,1497827364,234,244,20.32,52.545
1063739480,1497827364,876,2373,0.233,5.025
1063673622,1497827364,279,298,15.695,43.838
1063671832,1497827364,71,133,14.451,34.98
1073873972,1497827364,325,349,10.825,34.649
1073856696,1497827364,224,460,0.126,1.803
1083665962,1497827364,80,177,10.605,36.654
1083659163,1497827364,100,168,26.363,51.214
1053337717,1497827364,1100,1545,7.25,31.402
1043522311,1497827364,371,399,17.015,47.208
1043481369,1497827364,255,760,0.0,0.0
1073516001,1497828321,23,63,22.46,21.745
1073505830,1497828321,36,61,32.902,49.848
1053350215,1497828321,1470,3806,0.02,0.949
1053414581,1497828321,102,144,31.167,43.673
1083606248,1497828321,49,93,29.914,35.398
1083608459,1508004441,282,528,0.0,0.0
1073773982,1508117722,79,81,42.543,57.142
1063659209,1508130428,80,199,0.0,0.0
1073562963,1508866898,22,52,11.442,17.705
1073557831,1518205897,53,56,35.232,56.067
1063502037,1518346469,81,96,45.177,52.825
1043367931,1518346469,142,165,15.248,38.605
1043525173,1518346469,142,200,39.905,69.194
1043499940,1518346469,42,64,31.5,36.735
1053350215,1518346469,38,54,45.426,47.922
1053729327,1518998764,46,62,48.419,32.364
1073505830,1528126901,74,94,21.255,32.883
1063452902,1528126901,45,60,20.433,22.208
1073773982,1528126901,144,155,36.929,63.134
1083686513,1528126901,100,103,12.35,36.617
1063525665,1528281623,457,1552,0.265,6.167
1083606248,1528422086,56,77,31.273,41.898
1053303214,1528519352,95,103,3.311,3.299
1073557831,1538114434,192,202,21.668,45.619
1073537072,1538114434,71,90,5.478,37.511
1063671832,1538114434,72,212,8.774,27.55
1063483568,1538114434,60,86,25.942,42.946
1053679951,1538114434,56,56,9.911,37.631
1083865976,1538114434,57,58,26.603,61.681
1043522311,1538114434,240,257,20.342,44.838
1053335984,1538114434,126,129,5.039,17.04
1083665962,1538114434,299,446,10.966,33.143
1083659163,1538114434,49,68,50.0,55.725
1053350215,1538122569,56,58,8.914,29.819
1053453795,1538149521,380,534,28.732,49.963
1053366369,1538149521,836,994,27.405,57.072
1083687305,1538149521,122,182,34.549,44.245
1083606248,1538153937,64,91,46.813,52.915
1083614044,1538153937,77,127,37.268,42.646
